metadata,chem_id,similarity,name,dsstox_sid,dsstox_cid,casrn,mol_weight,smiles,jaccard_chm_pfas,fp_list,fp_bitstring
,DTXCID20897075,0.333333333,"2,3,3,3-Tetrafluoropropanoic Acid",DTXSID40382170,DTXCID20897075,359-49-9,146.041,OC(=O)C(F)C(F)(F)F,0.333333333,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C=O_carbonyl_generic_CF,pfas_chain:perF-linear_cap_C1_excl",1.00E+121
,DTXCID20863790,0.333333333,"2,3,3,4,4,4-Hexafluorobutanoic acid",DTXSID10597158,DTXCID20863790,62765-25-7,196.048,OC(=O)C(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C=O_carbonyl_generic_CF,pfas_chain:perF-linear_cap_C2_excl",1.00E+121
,DTXCID101510887,0.333333333,"2,3,5-Trifluoro-6-(1,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-heptadecafluoronon-1-enoxy)benzene-1,4-diamine",DTXSID501026733,DTXCID101510887,NOCAS_1026733,608.178,NC1=C(F)C(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C(N)C(F)=C1F,0.333333333,"pfas_bond:COC_ether_alkenyl_C=CF,pfas_chain:alkeneLinear_mono-ene_ethylene_generic_CF,pfas_chain:alkeneLinear_mono-ene_ethylene_generic_F,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod,pfas_ring:generic_CF",1.00E+102
,DTXCID701021977,0.333333333,2-((((5-(((2-(Ethyl((pentadecafluoroheptyl)sulphonyl)amino)ethoxy)carbonyl)amino)-2-methylphenyl)amino)carbonyl)oxy)propyl methacrylate,DTXSID40880601,DTXCID701021977,68298-73-7,839.57,[H]N(C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=CC(N([H])C(=O)OC(C)COC(=O)C(C)=C)=C(C)C=C1,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID801323223,0.333333333,2-(((2-Methyl-5-(((4-(methyl((pentadecafluoroheptyl)sulfonyl)amino)butoxy)carbonyl)amino)phenyl)carbamoyl)oxy)propyl methacrylate,DTXSID70893284,DTXCID801323223,70900-35-5,853.6,CC(COC(=O)C(C)=C)OC(=O)NC1=C(C)C=CC(NC(=O)OCCCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C1,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID5042530,0.333333333,2-((Ethyl(pentadecafluoroheptyl)sulfonyl)amino)ethyl acrylate,DTXSID3069306,DTXCID5042530,59071-10-2,575.29,CCN(CCOC(=O)C=C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID9045845,0.333333333,2-(Butyl((pentadecafluoroheptyl)sulphonyl)amino)ethyl acrylate,DTXSID9071393,DTXCID9045845,68298-60-2,603.34,CCCCN(CCOC(=O)C=C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID2045317,0.333333333,2-(Methyl((pentadecafluoroheptyl)sulphonyl)amino)ethyl methacrylate,DTXSID3070888,DTXCID2045317,67939-96-2,575.29,CN(CCOC(=O)C(C)=C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID8045513,0.333333333,2-(Methyl((perfluoroheptyl)sulfonyl)amino)ethyl acrylate,DTXSID1071080,DTXCID8045513,68084-62-8,561.26,CN(CCOC(=O)C=C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID20481978,0.333333333,2-Fluoro-2-(trifluoromethyl)pent-4-enoic acid,DTXSID20531189,DTXCID20481978,73900-39-7,186.106,OC(=O)C(F)(CC=C)C(F)(F)F,0.333333333,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C=O_carbonyl_generic_CF,pfas_chain:perF-linear_cap_C1_excl",1.00E+121
,DTXCID501519950,0.333333333,2-Hydroxy-3-({3-[(2-hydroxyethyl)(dimethyl)azaniumyl]propyl}[(perfluoroheptyl)sulfonyl]amino)-1-propanesulfonate,DTXSID201035632,DTXCID501519950,NOCAS_1035632,716.47,C[N+](C)(CCO)CCCN(CC(O)CS([O-])(=O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID301518075,0.333333333,"2-Hydroxy-N,N-dimethyl-3-sulfo-N-[3-[[(perfluoroheptyl)sulfonyl]amino]propyl]-1-propanaminium",DTXSID001033042,DTXCID301518075,NOCAS_1033042,673.43,C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(O)CS(O)(=O)=O,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID101519889,0.333333333,"2-Hydroxy-N-(2-hydroxyethyl)-N,N-dimethyl-3-{[(perfluoroheptyl)sulfonyl]amino}-1-propanaminium",DTXSID501035550,DTXCID101519889,NOCAS_1035550,595.34,C[N+](C)(CCO)CC(O)CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID401519426,0.333333333,"2-Hydroxy-N-(3-{(2-hydroxy-3-sulfopropyl)[(perfluoroheptyl)sulfonyl]amino}propyl)-N,N-dimethyl-3-sulfo-1-propanaminium",DTXSID101034936,DTXCID401519426,NOCAS_1034936,811.57,C[N+](C)(CCCN(CC(O)CS(O)(=O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(O)CS(O)(=O)=O,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID1045299,0.333333333,"2-Propenoic acid, 2-methyl-, 2-[ethyl[(pentadecafluoroheptyl)sulfonyl]amino]ethyl ester",DTXSID9070870,DTXCID1045299,67939-36-0,589.32,CCN(CCOC(=O)C(C)=C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID001519662,0.333333333,2H-Perfluoroheptanoic acid,DTXSID401035226,DTXCID001519662,NOCAS_1035226,346.072,OC(=O)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C=O_carbonyl_generic_CF,pfas_chain:perF-linear_cap_C5_excl",1.00E+121
,DTXCID901519621,0.333333333,2H-Perfluorohexanoic acid,DTXSID301035178,DTXCID901519621,NOCAS_1035178,296.064,OC(=O)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C=O_carbonyl_generic_CF,pfas_chain:perF-linear_cap_C4_excl",1.00E+121
,DTXCID601519608,0.333333333,2H-Perfluoropentanoic acid,DTXSID601035165,DTXCID601519608,NOCAS_1035165,246.056,OC(=O)C(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C=O_carbonyl_generic_CF,pfas_chain:perF-linear_cap_C3_excl",1.00E+121
,DTXCID80804028,0.333333333,"3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Pentadecafluoro-2,2-dimethylnonanal",DTXSID70853287,DTXCID80804028,56778-57-5,440.152,CC(C)(C=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C=O_aldehyde_alkyl_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus",1.00E+115
,DTXCID00475239,0.333333333,"3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Pentadecafluoro-2-methylnonan-2-ol",DTXSID60524434,DTXCID00475239,92914-88-0,428.141,CC(C)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:COH_alcohol_generic_OCCF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus",1.00E+99
,DTXCID001519781,0.333333333,"3,4-Dihydroxy-N,N-dimethyl-N-(3-{[(perfluoroheptyl)sulfonyl]amino}propyl)-1-butanaminium",DTXSID101035403,DTXCID001519781,NOCAS_1035403,623.4,C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(O)CO,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID501021957,0.333333333,"3-((Perfluoroheptyl)sulfonylamino)-N,N,N-trimethyl-1-propanaminium iodide",DTXSID60880567,DTXCID501021957,67584-58-1,676.22,[I-].[H]N(CCC[N+](C)(C)C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID401507255,0.333333333,"3-(3,5-Dimethyl-1H-pyrazol-1-yl)-2,2,3,3-tetrafluoropropanoic acid",DTXSID401022619,DTXCID401507255,1125519-39-2,240.158,CC1=NN(C(C)=C1)C(F)(F)C(F)(F)C(O)=O,0.333333333,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C=O_carbonyl_generic_CF,pfas_chain:perF-linear_nocap_C2_excl",1.00E+121
,DTXCID501518021,0.333333333,3-(Dimethyl{3-[(perfluoroheptane-1-sulfonyl)amino]propyl}azaniumyl)propane-1-sulfonate,DTXSID101032992,DTXCID501518021,NOCAS_1032992,656.42,C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCS([O-])(=O)=O,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID301519542,0.333333333,3-(Dimethyl{3-[methyl(perfluoroheptanesulfonyl)amino]propyl}azaniumyl)propane-1-sulfonate,DTXSID201035082,DTXCID301519542,NOCAS_1035082,670.45,CN(CCC[N+](C)(C)CCCS([O-])(=O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID60198275,0.333333333,"3-(Perfluoroheptanesulfonamido)-N,N,N-trimethylpropan-1-aminium",DTXSID50867281,DTXCID60198275,70225-19-3,549.32,C[N+](C)(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID901518980,0.333333333,3-({3-[(2-Hydroxyethyl)(dimethyl)azaniumyl]propyl}[(perfluoroheptyl)sulfonyl]amino)-1-propanesulfonate,DTXSID001034357,DTXCID901518980,2089108-96-1,700.48,C[N+](C)(CCO)CCCN(CCCS([O-])(=O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID801519842,0.333333333,"3-({4-[(2,3-Dihydroxypropyl)(dimethyl)azaniumyl]-1-hydroxy-2-butanyl}[(perfluoroheptyl)sulfonyl]amino)-1-propanesulfonate",DTXSID001035498,DTXCID801519842,NOCAS_1035498,760.53,C[N+](C)(CCC(CO)N(CCCS([O-])(=O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(O)CO,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID201519363,0.333333333,3-[(3-{(2-Carboxyethyl)[(perfluoroheptyl)sulfonyl]amino}propyl)(dimethyl)ammonio]propanoate,DTXSID701034865,DTXCID201519363,NOCAS_1034865,678.41,C[N+](C)(CCCN(CCC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC([O-])=O,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID101519384,0.333333333,3-[(3-{Ethyl[(perfluoroheptyl)sulfonyl]amino}propyl)(dimethyl)azaniumyl]propanoate,DTXSID001034888,DTXCID101519384,NOCAS_1034888,634.4,CCN(CCC[N+](C)(C)CCC([O-])=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID501323579,0.333333333,"3-[(Perfluoroheptane-1-sulfonyl)amino]-N,N-dimethylpropan-1-amine N-oxide potassium salt",DTXSID80893553,DTXCID501323579,178094-70-7,588.37,[K+].C[N+](C)([O-])CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID001519474,0.333333333,3-[(Perfluoroheptanesulfonyl)amino]propane-1-sulfonic acid,DTXSID201034989,DTXCID001519474,NOCAS_1034989,571.27,OS(=O)(=O)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID801518020,0.333333333,"3-[[(Perfluoroheptyl)sulfonyl]amino]-N,N,N-trimethyl-1-propanaminium bromide (1:1)",DTXSID401032991,DTXCID801518020,167381-20-6,629.22,[Br-].C[N+](C)(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID101517564,0.333333333,"3-[[(Perfluoroheptyl)sulfonyl]methylamino]-N,N,N-trimethyl-1-propanaminium",DTXSID001032549,DTXCID101517564,2089109-13-5,563.35,C[N+](C)(C)CCCNCS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S=O_sulfonyl_generic_CF,pfas_bond:S=O_sulfonyl_S_(connect_Z=2)_CF,pfas_bond:S=O_sulfoxide_CS(=O)CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID201519501,0.333333333,3-[{3-[(Carboxymethyl)(perfluoroheptanesulfonyl)amino]propyl}(dimethyl)azaniumyl]propane-1-sulfonate,DTXSID201035020,DTXCID201519501,NOCAS_1035020,714.46,C[N+](C)(CCCN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCS([O-])(=O)=O,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID501519617,0.333333333,3-{(Perfluoroheptanesulfonyl)[3-(trimethylazaniumyl)propyl]amino}propanoate,DTXSID501035174,DTXCID501519617,NOCAS_1035174,620.37,C[N+](C)(C)CCCN(CCC([O-])=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID501519724,0.333333333,3-{[4-(Dimethylamino)-1-hydroxy-2-butanyl][(pentadecafluoroheptyl)sulfonyl]amino}-1-propanesulfonic acid,DTXSID301035330,DTXCID501519724,NOCAS_1035330,686.45,CN(C)CCC(CO)N(CCCS(O)(=O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID801519204,0.333333333,4-(Dimethylamino)-2-{[(perfluoroheptyl)sulfonyl]amino}butanoic acid,DTXSID501034695,DTXCID801519204,NOCAS_1034695,578.29,CN(C)CCC(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)=O,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID0045751,0.333333333,4-(Methyl((pentadecafluoroheptyl)sulfonyl)amino)butyl prop-2-enoate,DTXSID3071301,DTXCID0045751,68227-97-4,589.32,CN(CCCCOC(=O)C=C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.00E+118
,DTXCID201326574,0.333333333,4-Chlorobenzenediazonium perfluorobutanoate perfluorobutanoic acid (1:1:1),DTXSID20897151,DTXCID201326574,630-31-9,566.63,ClC1=CC=C(C=C1)[N+]#N.OC(=O)C(F)(F)C(F)(F)C(F)(F)F.[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)F,0.333333333,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C=O_carbonyl_generic_CF,pfas_chain:perF-linear_cap_C3_excl",1.00E+121
,DTXCID801325562,0.333333333,"4-[(2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctyl)amino]benzoic acid",DTXSID80896069,DTXCID801325562,73782-58-8,519.21,OC(=O)C1=CC=C(NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,0.333333333,"pfas_bond:CN_amine_aliphatic_generic_CF,pfas_bond:CN_amine_sec-NH_alkyl_CF,pfas_chain:FT_n1_hetero,pfas_chain:FT_n1_N,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C7_excl_mod",1.01E+110
,DTXCID601777175,0.333333333,4-[2-(Perfluorononanoyl)hydrazinyl]benzenesulfonamide,DTXSID401348409,DTXCID601777175,NOCAS_1348409,633.28,NS(=O)(=O)C1=CC=C(NNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,0.333333333,"pfas_bond:C(=O)N_carboxamide_generic_C(=O)CF,pfas_bond:C=O_carbonyl_generic_CF,pfas_bond:NC=O_aminocarbonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C8_excl_mod",1.00E+123
